raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_CLOUDS_idx.TIF,2.7019436018424896,0.0,EPSG:32719,148,113,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070414_20161115_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_CLOUDS_idx.TIF,6.656555443208628,46.26038781163435,EPSG:32719,111,57,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070601_20161114_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_CLOUDS_idx.TIF,81.82226716099315,73.40720221606648,EPSG:32719,158,224,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070617_20161112_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_CLOUDS_idx.TIF,20.654982586226268,31.994459833795013,EPSG:32719,339,290,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070703_20161112_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070719_20161112_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_CLOUDS_idx.TIF,3.8928210313447926,0.2770083102493075,EPSG:32719,135,158,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070804_20161112_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_CLOUDS_idx.TIF,10.667340748230536,0.554016620498615,EPSG:32719,134,144,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20070905_20161111_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080111_20161102_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_CLOUDS_idx.TIF,78.76643073811931,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080212_20161101_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,102,8,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20080228_20161101_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_CLOUDS_idx.TIF,18.812492978317046,0.0,EPSG:32719,150,149,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081009_20161029_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,152,131,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081110_20161028_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_CLOUDS_idx.TIF,71.80092124480394,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081126_20161028_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,168,120,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081212_20161028_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_CLOUDS_idx.TIF,3.550162903044602,0.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20081228_20161028_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_CLOUDS_idx.TIF,22.548028311425682,0.0,EPSG:32719,142,18,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090113_20161028_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,57,3,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090214_20161027_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090403_20161027_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_CLOUDS_idx.TIF,27.37332883945624,12.742382271468145,EPSG:32719,191,160,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20090926_20161020_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_CLOUDS_idx.TIF,67.40815638692281,97.22991689750693,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091028_20161018_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,162,124,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091113_20161018_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_CLOUDS_idx.TIF,30.21008875407258,26.454293628808866,EPSG:32719,215,50,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091129_20161017_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20091215_20161017_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,43,2,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100201_20161017_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100217_20161016_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100321_20161016_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_CLOUDS_idx.TIF,51.53915290416807,72.99168975069253,EPSG:32719,27,49,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100913_20161013_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,156,147,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20100929_20161012_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_CLOUDS_idx.TIF,99.34277047522751,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101015_20161012_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,125,13,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101116_20161012_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_CLOUDS_idx.TIF,5.005055611729019,0.0,EPSG:32719,35,0,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101202_20161012_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,32,0,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20101218_20161011_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_CLOUDS_idx.TIF,88.22042467138523,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110103_20161011_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_CLOUDS_idx.TIF,80.31681833501854,100.0,EPSG:32719,187,64,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110119_20161011_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,15,0,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110204_20161011_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110220_20161010_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,32,0,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110308_20161210_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,36,0,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110324_20161208_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_CLOUDS_idx.TIF,19.424783732164926,0.8310249307479225,EPSG:32719,118,140,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20110916_20161006_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_CLOUDS_idx.TIF,39.18660824626446,65.37396121883657,EPSG:32719,97,100,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111002_20161005_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_CLOUDS_idx.TIF,35.96225143242332,70.77562326869807,EPSG:32719,58,57,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111018_20161005_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
,,TOTAL,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_CLOUDS_idx.TIF,81.21559375351084,75.06925207756233,EPSG:32719,44,38,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-NDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-MNDWI.TIF,./products/images-crop/LT05_L1TP_231089_20111103_20161005_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25
