product-id,base-url,date,clouds,month,year,raster,raster_cloud,match,raster_path,raster_cloud_path,clouds-on-roi,clouds-on-roi-minimal,raster_crs,count-on-roi-minimal-ndwi,count-on-roi-minimal-mndwi,ndwi_path,mask_ndwi_path,mndwi_path,mask_mndwi_path,threshold_value,area_km2,images
LC08_L1TP_231089_20171119_20171205_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20171119_20171205_01_T1,2017-11-19,9.8,11,2017,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20171119_20171205_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20171119_20171205_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20171119_20171205_01_T1_idx-342.png
LC08_L1TP_231089_20171205_20171222_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20171205_20171222_01_T1,2017-12-05,10.28,12,2017,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20171205_20171222_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20171205_20171222_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20171205_20171222_01_T1_idx-342.png
LC08_L1TP_231089_20180122_20180206_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180122_20180206_01_T1,2018-01-22,0.11,1,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,2,0,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180122_20180206_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0018,./products/image/LC08_L1TP_231089_20180122_20180206_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180122_20180206_01_T1_idx-342.png
LC08_L1TP_231089_20180207_20180221_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180207_20180221_01_T1,2018-02-07,1.05,2,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,1,0,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180207_20180221_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0009,./products/image/LC08_L1TP_231089_20180207_20180221_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180207_20180221_01_T1_idx-342.png
LC08_L1TP_231089_20180223_20180308_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180223_20180308_01_T1,2018-02-23,38.71,2,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180223_20180308_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20180223_20180308_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180223_20180308_01_T1_idx-342.png
LC08_L1TP_231089_20180311_20180320_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180311_20180320_01_T1,2018-03-11,21.8,3,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_CLOUDS_idx.TIF,27.171104370295474,0.9695290858725761,EPSG:32719,4,0,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180311_20180320_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0036,./products/image/LC08_L1TP_231089_20180311_20180320_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180311_20180320_01_T1_idx-342.png
LC08_L1TP_231089_20180327_20180404_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180327_20180404_01_T1,2018-03-27,66.9,3,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,4,0,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180327_20180404_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0036,./products/image/LC08_L1TP_231089_20180327_20180404_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180327_20180404_01_T1_idx-342.png
LC08_L1TP_231089_20180412_20180417_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180412_20180417_01_T1,2018-04-12,0.26,4,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,57,7,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180412_20180417_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0513,./products/image/LC08_L1TP_231089_20180412_20180417_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180412_20180417_01_T1_idx-342.png
LC08_L1TP_231089_20180514_20180604_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180514_20180604_01_T1,2018-05-14,66.12,5,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_CLOUDS_idx.TIF,95.33760251657117,100.0,EPSG:32719,20,0,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180514_20180604_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.018,./products/image/LC08_L1TP_231089_20180514_20180604_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180514_20180604_01_T1_idx-342.png
LC08_L1TP_231089_20180701_20180716_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180701_20180716_01_T1,2018-07-01,37.08,7,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_CLOUDS_idx.TIF,100.0,100.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180701_20180716_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20180701_20180716_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180701_20180716_01_T1_idx-342.png
LC08_L1TP_231089_20180802_20180814_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180802_20180814_01_T1,2018-08-02,10.18,8,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_CLOUDS_idx.TIF,37.75418492304235,18.559556786703602,EPSG:32719,65,36,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180802_20180814_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0585,./products/image/LC08_L1TP_231089_20180802_20180814_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180802_20180814_01_T1_idx-342.png
LC08_L1TP_231089_20180818_20180829_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180818_20180829_01_T1,2018-08-18,13.88,8,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_CLOUDS_idx.TIF,65.5151106617234,56.64819944598338,EPSG:32719,477,370,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180818_20180829_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.4293,./products/image/LC08_L1TP_231089_20180818_20180829_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180818_20180829_01_T1_idx-342.png
LC08_L1TP_231089_20180903_20180912_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180903_20180912_01_T1,2018-09-03,21.8,9,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,10,1,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180903_20180912_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.009,./products/image/LC08_L1TP_231089_20180903_20180912_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180903_20180912_01_T1_idx-342.png
LC08_L1TP_231089_20180919_20180928_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20180919_20180928_01_T1,2018-09-19,35.74,9,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_CLOUDS_idx.TIF,48.9551735760027,0.0,EPSG:32719,367,192,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20180919_20180928_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.3303,./products/image/LC08_L1TP_231089_20180919_20180928_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20180919_20180928_01_T1_idx-342.png
LC08_L1TP_231089_20181005_20181010_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181005_20181010_01_T1,2018-10-05,1.52,10,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181005_20181010_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20181005_20181010_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181005_20181010_01_T1_idx-342.png
LC08_L1TP_231089_20181021_20181031_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181021_20181031_01_T1,2018-10-21,43.28,10,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_CLOUDS_idx.TIF,7.274463543422087,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181021_20181031_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20181021_20181031_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181021_20181031_01_T1_idx-342.png
LC08_L1TP_231089_20181106_20181115_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181106_20181115_01_T1,2018-11-06,1.19,11,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,1,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181106_20181115_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20181106_20181115_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181106_20181115_01_T1_idx-342.png
LC08_L1TP_231089_20181122_20181129_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181122_20181129_01_T1,2018-11-22,1.69,11,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181122_20181129_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20181122_20181129_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181122_20181129_01_T1_idx-342.png
LC08_L1TP_231089_20181208_20181226_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181208_20181226_01_T1,2018-12-08,35.05,12,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_CLOUDS_idx.TIF,5.712841253791709,0.0,EPSG:32719,1,0,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181208_20181226_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0009,./products/image/LC08_L1TP_231089_20181208_20181226_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181208_20181226_01_T1_idx-342.png
LC08_L1TP_231089_20181224_20190129_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20181224_20190129_01_T1,2018-12-24,0.13,12,2018,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,0,0,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20181224_20190129_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0,./products/image/LC08_L1TP_231089_20181224_20190129_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20181224_20190129_01_T1_idx-342.png
LC08_L1TP_231089_20190109_20190131_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190109_20190131_01_T1,2019-01-09,60.51,1,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_CLOUDS_idx.TIF,72.02561509942703,100.0,EPSG:32719,531,179,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190109_20190131_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.4779,./products/image/LC08_L1TP_231089_20190109_20190131_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190109_20190131_01_T1_idx-342.png
LC08_L1TP_231089_20190125_20190206_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190125_20190206_01_T1,2019-01-25,9.59,1,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_CLOUDS_idx.TIF,27.766543085046624,55.124653739612185,EPSG:32719,209,176,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190125_20190206_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.1881,./products/image/LC08_L1TP_231089_20190125_20190206_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190125_20190206_01_T1_idx-342.png
LC08_L1TP_231089_20190226_20190309_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190226_20190309_01_T1,2019-02-26,12.24,2,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,2,0,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190226_20190309_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0018,./products/image/LC08_L1TP_231089_20190226_20190309_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190226_20190309_01_T1_idx-342.png
LC08_L1TP_231089_20190314_20190325_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190314_20190325_01_T1,2019-03-14,69.7,3,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_CLOUDS_idx.TIF,43.12998539489945,52.77008310249307,EPSG:32719,130,81,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190314_20190325_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.117,./products/image/LC08_L1TP_231089_20190314_20190325_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190314_20190325_01_T1_idx-342.png
LC08_L1TP_231089_20190330_20190404_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190330_20190404_01_T1,2019-03-30,0.08,3,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_CLOUDS_idx.TIF,0.005617346365576902,0.13850415512465375,EPSG:32719,3,0,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190330_20190404_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0027,./products/image/LC08_L1TP_231089_20190330_20190404_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190330_20190404_01_T1_idx-342.png
LC08_L1TP_231089_20190415_20190423_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190415_20190423_01_T1,2019-04-15,0.59,4,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_CLOUDS_idx.TIF,0.0,0.0,EPSG:32719,21,0,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190415_20190423_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.0189,./products/image/LC08_L1TP_231089_20190415_20190423_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190415_20190423_01_T1_idx-342.png
LC08_L1TP_231089_20190501_20190508_01_T1,gs://gcp-public-data-landsat/LC08/01/231/089/LC08_L1TP_231089_20190501_20190508_01_T1,2019-05-01,69.81,5,2019,,,TOTAL,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_idx.TIF,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_CLOUDS_idx.TIF,16.69475339849455,41.82825484764543,EPSG:32719,419,230,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_idx-NDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_idx-NDWI-MASK-SIMPLE.TIF,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_idx-MNDWI.TIF,./products/images-crop/LC08_L1TP_231089_20190501_20190508_01_T1_idx-MNDWI-MASK-SIMPLE.TIF,0.25,0.3771,./products/image/LC08_L1TP_231089_20190501_20190508_01_T1_idx-210.png#./products/image/LC08_L1TP_231089_20190501_20190508_01_T1_idx-342.png
